elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,treat_2023,reason_2023,comment_2023,treat_2024,reason_2024,comment_2024,treat_2025,reason_2025,comment_2025,treat_2026,reason_2026,comment_2026,treat_2027,reason_2027,comment_2027,treat_2028,reason_2028,comment_2028,treat_2029,reason_2029,comment_2029,treat_2030,reason_2030,comment_2030,treat_2031,reason_2031,comment_2031,treat_2032,reason_2032,comment_2032,treat_2033,reason_2033,comment_2033,treat_2034,reason_2034,comment_2034,treat_2035,reason_2035,comment_2035,treat_2036,reason_2036,comment_2036,treat_2037,reason_2037,comment_2037,treat_2038,reason_2038,comment_2038,treat_2039,reason_2039,comment_2039,treat_2040,reason_2040,comment_2040,treat_2041,reason_2041,comment_2041,treat_2042,reason_2042,comment_2042,treat_2043,reason_2043,comment_2043,treat_2044,reason_2044,comment_2044,treat_2045,reason_2045,comment_2045,treat_2046,reason_2046,comment_2046,treat_2047,reason_2047,comment_2047,treat_2048,reason_2048,comment_2048,treat_2049,reason_2049,comment_2049,treat_2050,reason_2050,comment_2050,treat_2051,reason_2051,comment_2051,treat_2052,reason_2052,comment_2052,treat_2053,reason_2053,comment_2053
282,36,Paneika Lane,0,370,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =4.14; sdi =5.99; age =17,mesh_cracks =1.74; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =21.17; sdi =49.98; age =12,mesh_cracks =1.18; shove =0; poth =0,,,,,,,,,,,,
283,36,Paneika Lane,0,370,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =1.73; sdi =101.84; age =13,mesh_cracks =1; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =4.98; sdi =7.68; age =16,mesh_cracks =1.91; shove =0; poth =0,,,,,,,,,,,,
284,43,Infantry Lane,0,95,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.31; sdi =25.1; age =23,mesh_cracks =3.28; shove =4.52; poth =0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.22; sdi =12.62; age =15,mesh_cracks =1; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,9339,Weston Way,1051,1219,All,,,,,,,ChipSeal_P,pdi =1.13; sdi =1.12; age =17,mesh_cracks =0.22; shove =0.08; poth =0.08,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.87; sdi =13.13; age =8,mesh_cracks =1.6; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =13.09; sdi =13.58; age =8,mesh_cracks =1.77; shove =1; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =13.58; sdi =14.12; age =8,mesh_cracks =2.23; shove =1; poth =1,,,
286,17,Ash Drive,0,318,All,,,,,,,,,,,,,,,,,,,,,,RehabCS_UM,pdi =5; sdi =5.1; age =11,mesh_cracks =1.8; shove =1; poth =0.1,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =10.2; sdi =11.92; age =13,mesh_cracks =0; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,,,,
287,21,Tapeka Heights Lane,0,277,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.67; sdi =3.68; age =20,mesh_cracks =0.69; shove =0.26; poth =0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.21; sdi =15.79; age =14,mesh_cracks =1.85; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,23,Apple Orchard Lane,0,185,All,,,,,,,,,,ChipSeal_P,pdi =2; sdi =2.05; age =39,mesh_cracks =0.24; shove =0.15; poth =0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =3.52; sdi =5.38; age =17,mesh_cracks =1.81; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,9339,Weston Way,3114,3398,All,,,,,,,ChipSeal_P,pdi =4.2; sdi =17.32; age =17,mesh_cracks =0.16; shove =0.08; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =19.86; sdi =50.88; age =8,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =19.86; sdi =51.11; age =8,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20.86; sdi =51.16; age =8,mesh_cracks =1; shove =0; poth =0,,,
290,38,Tyler Place,334,389,All,,,,,,,ChipSeal_P,pdi =1.04; sdi =1.05; age =33,mesh_cracks =0.16; shove =0.08; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.75; sdi =14.19; age =14,mesh_cracks =1.46; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,32,Karearea Lane,154,820,All,,,,,,,ChipSeal_P,pdi =10.33; sdi =10.35; age =17,mesh_cracks =0.13; shove =0.07; poth =1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.37; sdi =13.29; age =14,mesh_cracks =1.12; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,7,Lumbarda Drive,0,152,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =4.96; sdi =6.19; age =20,mesh_cracks =1.23; shove =1.07; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,29,Riroriro Road,0,122,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =30.34; sdi =11.07; age =12,mesh_cracks =24.11; shove =1.16; poth =0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =119.64; sdi =50.28; age =10,mesh_cracks =100; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =120; sdi =51.2; age =10,mesh_cracks =100; shove =0; poth =0,,,,SecondCoat,,,,,
294,32,Karearea Lane,820,1262,All,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =5.37; sdi =5.54; age =13,mesh_cracks =1.41; shove =1.15; poth =0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =10.2; sdi =12.24; age =15,mesh_cracks =0; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,
295,974,Railway Terrace East,0,730,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =14.12; sdi =33.44; age =14,mesh_cracks =0.74; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =50; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_RL,pdi =20; sdi =50; age =10,mesh_cracks =0; shove =0; poth =0,,,,SecondCoat,,,,,
296,7056,Dawick Street,0,78,All,,,,,,,,,,ChipSeal_P,pdi =29.81; sdi =2.21; age =10,mesh_cracks =27.72; shove =1; poth =0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =100; sdi =1.16; age =10,mesh_cracks =100; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =100; sdi =1.18; age =10,mesh_cracks =100; shove =0; poth =0,,,,SecondCoat,,,,,,,,,,,
297,21,Tapeka Heights Lane,0,277,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.67; sdi =3.68; age =20,mesh_cracks =0.69; shove =0.26; poth =0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.21; sdi =15.79; age =14,mesh_cracks =1.85; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,20,Burkes Creek Road,21,520,All,,,,,,,,,,,,,ChipSeal_P,pdi =8.43; sdi =14.3; age =13,mesh_cracks =0.56; shove =1.16; poth =0.26,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =17.12; sdi =44.01; age =6,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =18.12; sdi =44.04; age =6,mesh_cracks =1; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =18.12; sdi =44.28; age =6,mesh_cracks =1; shove =0; poth =0,,,,,,,,,,,,,,,
299,43,Infantry Lane,0,95,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =7.6; sdi =26.35; age =23,mesh_cracks =0.47; shove =0.32; poth =0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.22; sdi =12.62; age =15,mesh_cracks =1; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,917,Port Street East,2120,2350,All,,,,,,,,,,ChipSeal_P,pdi =13.32; sdi =29.4; age =18,mesh_cracks =0.3; shove =1.07; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =50; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =50; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,
301,4,Highfield Drive,0,71,All,,,,,,,,,,ChipSeal_P,pdi =26.15; sdi =5.98; age =18,mesh_cracks =22.77; shove =0.16; poth =0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =100.24; sdi =1.75; age =10,mesh_cracks =100; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =100; sdi =1.18; age =10,mesh_cracks =100; shove =0; poth =0,,,,,,,,,,,,,,,
302,11,Lower Ahu Ahu Road,0,158,All,,,,,,,,,,,,,ChipSeal_P,pdi =12.29; sdi =26.33; age =11,mesh_cracks =0.51; shove =1.07; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51.19; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51.39; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,
303,7056,Dawick Street,0,78,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.25; sdi =4.17; age =11,mesh_cracks =0.37; shove =1; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.35; sdi =13.09; age =15,mesh_cracks =1.1; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,29,Riroriro Road,0,122,All,,,,,,,,,,ChipSeal_P,pdi =9.24; sdi =68.81; age =10,mesh_cracks =0.31; shove =0; poth =0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51.17; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51.19; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,
305,15,Fendall Close,438,585,All,,,,,,,ChipSeal_P,pdi =1.03; sdi =15.36; age =8,mesh_cracks =1; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UH,pdi =11.2; sdi =11.97; age =9,mesh_cracks =1; shove =0; poth =1,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =10; sdi =11.25; age =9,mesh_cracks =0; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,
306,1038,Gossey Drive North,1319,1723,All,,,,,,,,,,,,,ChipSeal_P,pdi =4.35; sdi =4.35; age =13,mesh_cracks =0.46; shove =1.16; poth =0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.51; sdi =12.68; age =9,mesh_cracks =1.26; shove =1; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.54; sdi =12.5; age =8,mesh_cracks =1.29; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,
307,1,Conifer Close,0,378,All,,,,,,,,,,,,,ChipSeal_P,pdi =15.58; sdi =31.61; age =13,mesh_cracks =0.78; shove =1.16; poth =0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51.46; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51.54; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,
308,41,Huamanu Street,0,116,All,,,,,,,,,,,,,,,,Preseal_AC,pdi =22.92; sdi =23.04; age =40,mesh_cracks =0.52; shove =0.33; poth =2.19,ThinAC_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =13.97; sdi =14.16; age =15,mesh_cracks =1.74; shove =1; poth =1,,,,,,,,,,,,,,,,,,,,,,,,
309,36,Paneika Lane,0,370,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =71.97; sdi =2.44; age =14,mesh_cracks =71; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,26,Stud Road,0,205,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =13.35; sdi =28.02; age =13,mesh_cracks =1.01; shove =1; poth =0.1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =19.86; sdi =51.1; age =8,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20.86; sdi =51.16; age =8,mesh_cracks =1; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,
311,9167,Foxglove Drive,0,668,All,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =2.12; sdi =5.3; age =18,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =19.09; sdi =47.73; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =50; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,
312,9167,Foxglove Drive,0,668,All,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =13.4; sdi =55.74; age =18,mesh_cracks =13.4; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_RL,pdi =100; sdi =0; age =10,mesh_cracks =100; shove =0; poth =0,,,,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,9339,Weston Way,1589,1999,All,,,,,,,ChipSeal_P,pdi =1.16; sdi =1.14; age =17,mesh_cracks =0.23; shove =0.08; poth =0.08,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.98; sdi =13.36; age =8,mesh_cracks =1.67; shove =1; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =13.21; sdi =13.82; age =8,mesh_cracks =1.87; shove =1; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =13.89; sdi =14.76; age =8,mesh_cracks =2.52; shove =1; poth =1,,,
314,9339,Weston Way,1999,2369,All,,,,ChipSeal_P,pdi =11.16; sdi =27.58; age =16,mesh_cracks =11.16; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =85.6; sdi =1.22; age =6,mesh_cracks =85.6; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =85.8; sdi =1.96; age =6,mesh_cracks =85.6; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =85.8; sdi =2.02; age =6,mesh_cracks =85.6; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =85.8; sdi =2.09; age =6,mesh_cracks =85.6; shove =0; poth =0,,,
315,26,Stud Road,0,205,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =18.14; sdi =38.88; age =13,mesh_cracks =1.46; shove =1; poth =0.1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =19.86; sdi =51.1; age =8,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20.86; sdi =51.16; age =8,mesh_cracks =1; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,
316,41,Huamanu Street,116,134,All,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =26.3; sdi =76.22; age =15,mesh_cracks =0; shove =25.96; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preseal_AC,pdi =12.28; sdi =10.69; age =20,mesh_cracks =1; shove =1; poth =1,,,,,,
317,23,Apple Orchard Lane,0,185,All,,,,ChipSeal_P,pdi =4.73; sdi =4.73; age =37,mesh_cracks =0; shove =0; poth =0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =3.4; sdi =5.13; age =17,mesh_cracks =1.78; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,7056,Dawick Street,0,78,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.25; sdi =4.17; age =11,mesh_cracks =0.37; shove =1; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.35; sdi =13.09; age =15,mesh_cracks =1.1; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,41,Huamanu Street,116,134,All,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =0.49; sdi =11.24; age =15,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preseal_AC,pdi =12.28; sdi =10.69; age =20,mesh_cracks =1; shove =1; poth =1,,,,,,
320,36,Paneika Lane,370,391,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =18.6; sdi =18.69; age =24,mesh_cracks =0.7; shove =0.34; poth =1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =17.39; sdi =18.84; age =10,mesh_cracks =0; shove =0; poth =1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =17.71; sdi =19.45; age =10,mesh_cracks =0; shove =0; poth =1.77,,,,SecondCoat,,,,,
321,15,Fendall Close,736,814,All,,,,ChipSeal_P,pdi =21.96; sdi =16.09; age =22,mesh_cracks =10.57; shove =4.95; poth =0,,,,,,,,,,,,,,,,,,,RehabCS_UH,pdi =98.2; sdi =44.29; age =6,mesh_cracks =81.08; shove =0; poth =0,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =10; sdi =11.25; age =9,mesh_cracks =0; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.2; sdi =11.99; age =9,mesh_cracks =1; shove =0; poth =1,,,
322,39,Ashlar Court,0,251,All,,,,,,,,,,ChipSeal_P,pdi =14.89; sdi =2.16; age =25,mesh_cracks =0.27; shove =12.93; poth =0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =100; sdi =1.2; age =10,mesh_cracks =0; shove =100; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =100; sdi =1.42; age =10,mesh_cracks =0; shove =100; poth =0,,,,,,,,,,,,,,,
323,4,Highfield Drive,0,71,All,,,,,,,,,,ChipSeal_P,pdi =12.37; sdi =27.65; age =18,mesh_cracks =0.37; shove =0.15; poth =0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51.16; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51.18; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,
324,44,Dickins Lane,0,474,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =0.29; sdi =100.73; age =6,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.46; sdi =13.25; age =15,mesh_cracks =1.21; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,917,Port Street East,21,396,All,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =4.83; sdi =100; age =6,mesh_cracks =0; shove =4.83; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.4; sdi =13.21; age =16,mesh_cracks =1.2; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,
326,20,Burkes Creek Road,0,21,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.22; sdi =12.25; age =14,mesh_cracks =0.7; shove =1.25; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.53; sdi =13.73; age =9,mesh_cracks =1.27; shove =1; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.55; sdi =12.52; age =8,mesh_cracks =1.29; shove =0; poth =1,,,,,,,,,,,,,,,,,,
327,9167,Foxglove Drive,0,668,All,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =0; sdi =48.65; age =18,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.88; sdi =11.99; age =18,mesh_cracks =1.48; shove =1; poth =1,,,,,,,,,,,,,,,
328,26,Stud Road,0,205,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =6.98; sdi =12.59; age =13,mesh_cracks =0.81; shove =1; poth =0.1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =19.86; sdi =51.1; age =8,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20.86; sdi =51.16; age =8,mesh_cracks =1; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,
329,28,Stirrup Lane,0,261,All,,,,,,,ChipSeal_P,pdi =0.21; sdi =26.19; age =9,mesh_cracks =0.15; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.72; sdi =14.04; age =14,mesh_cracks =1.44; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,44,Dickins Lane,0,474,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =5.25; sdi =6.02; age =11,mesh_cracks =1.59; shove =1.08; poth =0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.48; sdi =13.49; age =15,mesh_cracks =1.23; shove =0; poth =1,,,,,,,,,,,,
331,22,Sir John McKenzie Drive,0,530,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =19.56; sdi =42.09; age =12,mesh_cracks =0.95; shove =1.16; poth =0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51.2; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51.41; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,
332,9339,Weston Way,1589,1999,All,,,,ChipSeal_P,pdi =2.38; sdi =4.68; age =16,mesh_cracks =0; shove =0; poth =0.08,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =13.01; sdi =13.45; age =8,mesh_cracks =1.65; shove =1; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =13.18; sdi =13.76; age =8,mesh_cracks =1.85; shove =1; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =13.81; sdi =14.39; age =8,mesh_cracks =2.45; shove =1; poth =1,,,,,,
333,44,Dickins Lane,474,1091,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =3.51; sdi =5.15; age =15,mesh_cracks =1.85; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.08; sdi =15.09; age =14,mesh_cracks =1.28; shove =0; poth =1,,,
334,36,Paneika Lane,370,391,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =10.85; sdi =57.29; age =24,mesh_cracks =0.83; shove =0.34; poth =0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51.45; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51.74; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,
335,917,Port Street East,874,1340,All,,,,,,,ChipSeal_P,pdi =8.55; sdi =19.9; age =20,mesh_cracks =0.14; shove =0.07; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =50; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_RL,pdi =20; sdi =50; age =10,mesh_cracks =0; shove =0; poth =0,,,,SecondCoat,,,,,,,,,,,,,,
336,27,Gallop Lane,0,116,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.27; sdi =4.19; age =11,mesh_cracks =0.39; shove =1; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.35; sdi =13.19; age =15,mesh_cracks =1.11; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,13,Puriri Dale Way,0,293,All,,,,,,,ChipSeal_P,pdi =1.04; sdi =1.05; age =19,mesh_cracks =0.16; shove =0.08; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.77; sdi =14.3; age =14,mesh_cracks =1.48; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
